Product_ID,Product_Title,Product_Handle,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
8738714911069,Whiskey Wonderland Set,whiskey-wonderland-set,Gift Boxes,,49129132949853,92.99,5,2023-11-13T17:19:22Z,2023-11-13T17:19:21Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">This Gift Box includes :</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li data-mce-fragment=""1"">Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li data-mce-fragment=""1"">Granite Whiskey chilling Stones.</li>
<li data-mce-fragment=""1"">White Chocolate and Caramel covered Pecan Nuts.</li>
<li data-mce-fragment=""1"">Four Leather Coasters.</li>
<li data-mce-fragment=""1"">Hand Made Christmas ornament</li>
<li data-mce-fragment=""1"">Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Bulleit Bourbon Whiskey 70cl,Choose your Whiskey,Johnnie Walker Black Label 70cl,53423858614621,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_9a7140e6-cec0-4245-8cf7-b9fe6a5ad49a.jpg?v=1700071549
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953119069,158.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Johnnie Walker Black Label 12 YO 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953151837,177.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Johnnie Walker Gold Reserve 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953184605,141.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",J&B Rare blended Scotch Whiskey 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953217373,141.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",The Famous Grouse 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953250141,147.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Jameson 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953282909,172.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Nikka Days 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953315677,176.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Yamazakura 50cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953348445,182.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Talisker 10 YO 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953381213,192.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Nikka Coffey Grain Whiskey 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953413981,154.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Chivas Regal 12 YO 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953446749,149.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Jack Daniel's 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953479517,181.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Glenfiddich 12YO 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953512285,167.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Singleton Dufftown 12YO 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8738586263901,The King's Gambit,the-kings-gambit,Gift Boxes,,49128953545053,157.99,0,2023-11-13T16:49:55Z,2023-11-13T16:00:51Z,"<p>This Gift Box includes :</p>
<ul>
<li>A Bottle of Whiskey of your choice. <meta charset=""utf-8"">
<span data-mce-fragment=""1"">Choose from the dropdown menu.</span>
</li>
<li>Old Fashioned Vintage Cut Glass Tumbler 21cl.</li>
<li>Granite Whiskey chilling Stones.</li>
<li>White Chocolate and Caramel covered Pecan Nuts.</li>
<li>Four Leather Coasters.</li>
<li>An artisan foldable <strong>olive wood</strong> chess board including playing figures.</li>
<li>Hand Made Christmas ornament</li>
<li>Gift tag (Kept blank or filled in with your personalised message)</li>
</ul>",Bulleit Bourbon 70cl,Choose your Whiskey,Johnnie Walker Black Label 12 YO 70cl,53423915401565,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/GiftBox2023_bae3c449-e421-48a4-a05c-e9d1b0600979.jpg?v=1700071855
8736400507229,Amethyst and Agate Stone Bangle,amethyst-and-agate-stone-bangle,Jewellery,2023-11-12T11:10:01Z,49117695344989,18.99,1,2023-11-12T11:10:01Z,2023-11-12T11:10:01Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Elevate your style with our Silver-Plated Copper Bangle, adorned with the enchanting combination of Amethyst and Agate stones. Meticulously crafted, this bangle seamlessly blends the timeless allure of silver-plated copper with the natural beauty of Amethyst and Agate.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Agate is widely used for its ability to bring emotional healing to mind, body and spirit.</span></p>
<p data-mce-fragment=""1""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Amethyst Gem stone helps with stress relief, comfort and increased focus.</span></span></p>
<p data-mce-fragment=""1""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids. </span><br></p>",Default Title,Title,Default Title,53377052148061,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/92.jpg?v=1699787511
8736399163741,Aquamarine and Agate Copper Bangle,aquamarine-and-agate-copper-bangle,Jewellery,2023-11-12T11:07:20Z,49117693313373,18.99,1,2023-11-12T11:07:20Z,2023-11-12T11:07:20Z,"<p><meta charset=""utf-8""><span>Adorn your wrist with our Copper Bangle featuring Agate and Aquamarine stones. Meticulously crafted, this piece blends the warmth of copper with the natural beauty of agate and the soothing hues of aquamarine. Embrace the fusion of craftsmanship and distinctive stones in this understated yet elegant bangle.</span></p>
<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Aquamarine is also associated with </span>tranquility, serenity, clarity, and harmony.</p>
<p><meta charset=""utf-8""><span>Agate is widely used for its ability to bring emotional healing to mind, body and spirit.</span></p>
<p><span>care for your product by avoiding harsh liquids. </span></p>",Default Title,Title,Default Title,53377001161053,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/90copy.jpg?v=1699787243
8736389464413,"Quartz, Aventurine and Jasper Stone Bangle Bracelet",quartz-aventurine-and-jasper-stone-bangle-bracelet,Jewellery,2023-11-12T11:03:01Z,49117667098973,18.99,1,2023-11-12T10:59:39Z,2023-11-12T10:59:39Z,"<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Adorn your wrist with our Silver-Plated Copper Adjustable Bangle, a harmonious blend of Quartz, Aventurine, and Jasper stones. Meticulously crafted, this bangle combines the timeless allure of silver-plated copper with the natural beauty of these three distinctive stones.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Aventurine is a positive stone of prosperity, diffusing negative emotions, reinforcing leadership, promoting compassion and encouraging perseverance.</span><br></p>
<p><span data-mce-fragment=""1"">Quartz Gem stone represents protection.</span></p>
<p>Jasper Gem stone represents<span> </span><meta charset=""utf-8""> sustain and support you during times of stress by bringing serenity and wholeness.</p>
<p>Care for your product by avoiding harsh liquids.</p>",Default Title,Title,Default Title,53376918454621,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/91.jpg?v=1699786886
8736379797853,Aventurine Copper Bangle,aventurine-copper-bangle,Jewellery,2023-11-12T10:57:28Z,49117623320925,18.99,1,2023-11-12T10:57:28Z,2023-11-12T10:57:28Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Wrap your wrist in natural elegance with our Aventurine Copper Bangle. This stunning bracelet is crafted with care, showcasing the rich, earthy tones of aventurine stone paired with the warmth of copper. The bangle design adds a touch of simplicity and sophistication to any ensemble. Comes packed in a cute Dyori Pouch.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Aventurine is a positive stone of prosperity, diffusing negative emotions, reinforcing leadership, promoting compassion and encouraging perseverance.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53376865829213,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/89copy.jpg?v=1699786651
8736168477021,Amethyst & Calcite Bangle Bracelet,amethyst-calcite-bangle-bracelet,Jewellery,2023-11-12T09:07:18Z,49116979855709,18.99,1,2023-11-12T09:07:18Z,2023-11-12T09:07:18Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Adorn your wrist with elegance – our Adjustable Brass-Plated Copper Bangle Bracelet featuring the enchanting combination of Amethyst and Calcite stones.<meta charset=""utf-8""> The adjustable design ensures a perfect fit, allowing you to showcase this unique piece with ease. Comes packed in our cute Dyori Pouch.</span></p>
<p><span data-mce-fragment=""1"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8""> <span data-mce-fragment=""1"">Amethyst Gem stone helps with stress relief, comfort and increased focus.</span></span></p>
<p><span data-mce-fragment=""1"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Calcite </span><span data-mce-fragment=""1"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">increases and amplify energy</span><span data-mce-fragment=""1"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">-energy of healing, learning and awareness.</span><br></p>
<p><span data-mce-fragment=""1"">Care for your product by avoiding harsh liquids.</span></p>",Default Title,Title,Default Title,53375873679709,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/88copy.jpg?v=1699780148
8736099631453,Calcite Gem Stone Ring,calcite-gem-stone-ring,Jewellery,2023-11-12T08:22:18Z,49116641526109,12.99,1,2023-11-12T08:22:19Z,2023-11-12T08:22:19Z,"<meta charset=""utf-8"">
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><meta charset=""utf-8""><span>Adorn your style with our Adjustable Silver-Plated Copper Ring, showcasing the luminous beauty of Calcite. Meticulously crafted, this unique piece seamlessly blends timeless silver-plated copper with the natural radiance of calcite. Its adjustable design ensures a perfect fit, making it a versatile and stylish addition—a fusion of craftsmanship and natural elegance. Comes packed in our cute Dyori Pouch.</span></p>
<p data-mce-fragment=""1""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Calcite </span>increases and amplify energy<span data-mce-fragment=""1"">--energy of healing, learning and awareness.</span></span></p>
<p data-mce-fragment=""1""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53375439372637,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/88.jpg?v=1699777341
8736092225885,"Quartz, Jasper and Black Agate Gem Stone Ring",quartz-jasper-and-black-agate-gem-stone-ring,Jewellery,2023-11-12T08:10:16Z,49116605055325,12.99,1,2023-11-12T08:10:16Z,2023-11-12T08:10:16Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Elevate your style with our Adjustable Silver-Plated Copper Ring featuring Quartz, Jasper, and Black Agate gemstones.<meta charset=""utf-8"">The adjustable design ensures a perfect fit, making it a versatile and stylish addition to your collection. Comes packed in our cute Dyori Pouch.</span></p>
<p><span data-mce-fragment=""1"">Quartz Gem stone represents protection.</span></p>
<p>Jasper Gem stone represents <meta charset=""utf-8""> sustain and support you during times of stress by bringing serenity and wholeness.</p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Black Agate stone represents </span><meta charset=""utf-8""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""> </span>Protection, Courage, Success.<meta charset=""utf-8""> Black Agate is also an excellent healing crystal.</p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids. </span></p>",Default Title,Title,Default Title,53375296504157,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/84.jpg?v=1699776618
8736067879261,Turquoise Gem Stone Ring,turquoise-gem-stone-ring,Jewellery,2023-11-12T07:52:55Z,49116483289437,12.99,1,2023-11-12T07:52:55Z,2023-11-12T07:52:55Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Adorn yourself with our Adjustable Turquoise Gemstone Silver-Plated Copper Ring. Meticulously crafted for style, this unique piece seamlessly combines silver-plated copper with the vibrant beauty of turquoise. With an adjustable design, it ensures a perfect fit—a versatile and stylish addition to your collection, capturing the distinctive charm of turquoise with artisanal flair.</span></p>
<p><span data-mce-fragment=""1"">The Turquoise Gemstone </span>represents wisdom, tranquility, protection, good fortune, and hope.</p>
<div data-ved=""2ahUKEwjL6pjG_L2CAxWBVUEAHTvYBpwQ7NUEegQILBAE"" id=""_YoNQZcuxIIGrhbIPu7Cb4Ak_33"" class=""bCOlv"" jsname=""NRdf4c"">
<div class=""IZE3Td"" jsslot="""">
<div data-ved=""2ahUKEwjL6pjG_L2CAxWBVUEAHTvYBpwQu04oAHoECCwQBQ"" data-hveid=""CCwQBQ"" class=""t0bRye r2fjmd"" jsname=""oQYOj"">
<div id=""YoNQZcuxIIGrhbIPu7Cb4Ak__30"">
<div data-md=""61"" class=""wDYxhc""></div>
</div>
</div>
</div>
</div>
<p><span data-mce-fragment=""1""></span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span></p>",Default Title,Title,Default Title,53375104811357,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/90.jpg?v=1699775577
8736059720029,Quartz Stone Silver Plated Copper Ring,quartz-stone-silver-plated-copper-ring,Jewellery,2023-11-12T07:48:32Z,49116437414237,12.99,1,2023-11-12T07:48:32Z,2023-11-12T07:48:32Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Adorn yourself with our Artisan Silver-Plated Copper Adjustable Ring, showcasing a stunning Quartz gemstone. Meticulously crafted for elegance, this unique piece seamlessly blends silver-plated copper with the natural beauty of quartz. With an adjustable design, it offers a perfect fit—a versatile and stylish addition to your collection, capturing the enchanting allure of quartz with artisanal flair. Comes nicely packed in a Dyori Pouch.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Quartz Gem stone represents protection.</span></span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span><br></p>",Default Title,Title,Default Title,53375066210653,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/89.jpg?v=1699775314
8735235735901,Sodalite stone Copper Ring,sodalite-stone-copper-ring,Jewellery,2023-11-11T21:58:24Z,49112783880541,12.99,1,2023-11-11T21:58:25Z,2023-11-11T21:58:25Z,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Elevate your style with our Artisan Sodalite Gemstone Adjustable Copper Ring. This handcrafted piece combines the warmth of copper with the deep, rich hues of sodalite. With its adjustable design, the ring ensures a perfect fit, making it a versatile and stylish addition to your collection. Comes packed in our cute Dyori Pouch.</span></p>
<p><span data-mce-fragment=""1"">Sodalite attracts prosperity and success, offers calmness and clarity.</span></p>
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Care for your product by avoiding harsh liquids.</span></p>
<p> </p>",Default Title,Title,Default Title,53370037764445,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/81.jpg?v=1699739907
